;Abs Path;Rel Path;Item Class
1828;D:\Programming\AP_Lab3\dataset_3\9525.jpg;dataset_3\9525.jpg;zebra
1829;D:\Programming\AP_Lab3\dataset_3\8332.jpg;dataset_3\8332.jpg;zebra
1830;D:\Programming\AP_Lab3\dataset_3\9683.jpg;dataset_3\9683.jpg;zebra
1831;D:\Programming\AP_Lab3\dataset_3\769.jpg;dataset_3\769.jpg;zebra
1832;D:\Programming\AP_Lab3\dataset_3\5601.jpg;dataset_3\5601.jpg;zebra
1833;D:\Programming\AP_Lab3\dataset_3\8700.jpg;dataset_3\8700.jpg;zebra
1834;D:\Programming\AP_Lab3\dataset_3\3150.jpg;dataset_3\3150.jpg;zebra
1835;D:\Programming\AP_Lab3\dataset_3\1749.jpg;dataset_3\1749.jpg;zebra
1836;D:\Programming\AP_Lab3\dataset_3\2445.jpg;dataset_3\2445.jpg;zebra
1837;D:\Programming\AP_Lab3\dataset_3\2557.jpg;dataset_3\2557.jpg;zebra
1838;D:\Programming\AP_Lab3\dataset_3\9645.jpg;dataset_3\9645.jpg;zebra
1839;D:\Programming\AP_Lab3\dataset_3\3201.jpg;dataset_3\3201.jpg;zebra
1840;D:\Programming\AP_Lab3\dataset_3\2270.jpg;dataset_3\2270.jpg;zebra
1841;D:\Programming\AP_Lab3\dataset_3\9646.jpg;dataset_3\9646.jpg;zebra
1842;D:\Programming\AP_Lab3\dataset_3\3163.jpg;dataset_3\3163.jpg;zebra
1843;D:\Programming\AP_Lab3\dataset_3\6280.jpg;dataset_3\6280.jpg;zebra
1844;D:\Programming\AP_Lab3\dataset_3\1477.jpg;dataset_3\1477.jpg;zebra
1845;D:\Programming\AP_Lab3\dataset_3\4615.jpg;dataset_3\4615.jpg;zebra
1846;D:\Programming\AP_Lab3\dataset_3\8416.jpg;dataset_3\8416.jpg;zebra
1847;D:\Programming\AP_Lab3\dataset_3\2206.jpg;dataset_3\2206.jpg;zebra
1848;D:\Programming\AP_Lab3\dataset_3\2068.jpg;dataset_3\2068.jpg;zebra
1849;D:\Programming\AP_Lab3\dataset_3\2875.jpg;dataset_3\2875.jpg;zebra
1850;D:\Programming\AP_Lab3\dataset_3\1509.jpg;dataset_3\1509.jpg;zebra
1851;D:\Programming\AP_Lab3\dataset_3\7326.jpg;dataset_3\7326.jpg;zebra
1852;D:\Programming\AP_Lab3\dataset_3\5452.jpg;dataset_3\5452.jpg;zebra
1853;D:\Programming\AP_Lab3\dataset_3\2273.jpg;dataset_3\2273.jpg;zebra
1854;D:\Programming\AP_Lab3\dataset_3\8624.jpg;dataset_3\8624.jpg;zebra
1855;D:\Programming\AP_Lab3\dataset_3\8380.jpg;dataset_3\8380.jpg;zebra
1856;D:\Programming\AP_Lab3\dataset_3\2859.jpg;dataset_3\2859.jpg;zebra
1857;D:\Programming\AP_Lab3\dataset_3\7381.jpg;dataset_3\7381.jpg;zebra
1858;D:\Programming\AP_Lab3\dataset_3\6386.jpg;dataset_3\6386.jpg;zebra
1859;D:\Programming\AP_Lab3\dataset_3\6918.jpg;dataset_3\6918.jpg;zebra
1860;D:\Programming\AP_Lab3\dataset_3\5514.jpg;dataset_3\5514.jpg;zebra
1861;D:\Programming\AP_Lab3\dataset_3\2048.jpg;dataset_3\2048.jpg;zebra
1862;D:\Programming\AP_Lab3\dataset_3\5616.jpg;dataset_3\5616.jpg;zebra
1863;D:\Programming\AP_Lab3\dataset_3\9129.jpg;dataset_3\9129.jpg;zebra
1864;D:\Programming\AP_Lab3\dataset_3\4405.jpg;dataset_3\4405.jpg;zebra
1865;D:\Programming\AP_Lab3\dataset_3\6898.jpg;dataset_3\6898.jpg;zebra
1866;D:\Programming\AP_Lab3\dataset_3\3746.jpg;dataset_3\3746.jpg;zebra
1867;D:\Programming\AP_Lab3\dataset_3\5982.jpg;dataset_3\5982.jpg;zebra
1868;D:\Programming\AP_Lab3\dataset_3\4921.jpg;dataset_3\4921.jpg;zebra
1869;D:\Programming\AP_Lab3\dataset_3\6907.jpg;dataset_3\6907.jpg;zebra
1870;D:\Programming\AP_Lab3\dataset_3\9175.jpg;dataset_3\9175.jpg;zebra
1871;D:\Programming\AP_Lab3\dataset_3\3255.jpg;dataset_3\3255.jpg;zebra
1872;D:\Programming\AP_Lab3\dataset_3\4193.jpg;dataset_3\4193.jpg;zebra
1873;D:\Programming\AP_Lab3\dataset_3\7526.jpg;dataset_3\7526.jpg;zebra
1874;D:\Programming\AP_Lab3\dataset_3\6170.jpg;dataset_3\6170.jpg;zebra
1875;D:\Programming\AP_Lab3\dataset_3\9738.jpg;dataset_3\9738.jpg;zebra
1876;D:\Programming\AP_Lab3\dataset_3\2354.jpg;dataset_3\2354.jpg;zebra
1877;D:\Programming\AP_Lab3\dataset_3\7936.jpg;dataset_3\7936.jpg;zebra
1878;D:\Programming\AP_Lab3\dataset_3\7240.jpg;dataset_3\7240.jpg;zebra
1879;D:\Programming\AP_Lab3\dataset_3\8795.jpg;dataset_3\8795.jpg;zebra
1880;D:\Programming\AP_Lab3\dataset_3\9784.jpg;dataset_3\9784.jpg;zebra
1881;D:\Programming\AP_Lab3\dataset_3\4260.jpg;dataset_3\4260.jpg;zebra
1882;D:\Programming\AP_Lab3\dataset_3\3747.jpg;dataset_3\3747.jpg;zebra
1883;D:\Programming\AP_Lab3\dataset_3\4876.jpg;dataset_3\4876.jpg;zebra
1884;D:\Programming\AP_Lab3\dataset_3\8778.jpg;dataset_3\8778.jpg;zebra
1885;D:\Programming\AP_Lab3\dataset_3\197.jpg;dataset_3\197.jpg;zebra
1886;D:\Programming\AP_Lab3\dataset_3\9473.jpg;dataset_3\9473.jpg;zebra
1887;D:\Programming\AP_Lab3\dataset_3\7818.jpg;dataset_3\7818.jpg;zebra
1888;D:\Programming\AP_Lab3\dataset_3\9244.jpg;dataset_3\9244.jpg;zebra
1889;D:\Programming\AP_Lab3\dataset_3\8205.jpg;dataset_3\8205.jpg;zebra
1890;D:\Programming\AP_Lab3\dataset_3\2140.jpg;dataset_3\2140.jpg;zebra
1891;D:\Programming\AP_Lab3\dataset_3\9128.jpg;dataset_3\9128.jpg;zebra
1892;D:\Programming\AP_Lab3\dataset_3\2034.jpg;dataset_3\2034.jpg;zebra
1893;D:\Programming\AP_Lab3\dataset_3\6537.jpg;dataset_3\6537.jpg;zebra
1894;D:\Programming\AP_Lab3\dataset_3\5447.jpg;dataset_3\5447.jpg;zebra
1895;D:\Programming\AP_Lab3\dataset_3\2384.jpg;dataset_3\2384.jpg;zebra
1896;D:\Programming\AP_Lab3\dataset_3\3342.jpg;dataset_3\3342.jpg;zebra
1897;D:\Programming\AP_Lab3\dataset_3\611.jpg;dataset_3\611.jpg;zebra
1898;D:\Programming\AP_Lab3\dataset_3\968.jpg;dataset_3\968.jpg;zebra
1899;D:\Programming\AP_Lab3\dataset_3\517.jpg;dataset_3\517.jpg;zebra
1900;D:\Programming\AP_Lab3\dataset_3\6711.jpg;dataset_3\6711.jpg;zebra
1901;D:\Programming\AP_Lab3\dataset_3\3382.jpg;dataset_3\3382.jpg;zebra
1902;D:\Programming\AP_Lab3\dataset_3\6862.jpg;dataset_3\6862.jpg;zebra
1903;D:\Programming\AP_Lab3\dataset_3\1467.jpg;dataset_3\1467.jpg;zebra
1904;D:\Programming\AP_Lab3\dataset_3\4244.jpg;dataset_3\4244.jpg;zebra
1905;D:\Programming\AP_Lab3\dataset_3\8664.jpg;dataset_3\8664.jpg;zebra
1906;D:\Programming\AP_Lab3\dataset_3\8201.jpg;dataset_3\8201.jpg;zebra
1907;D:\Programming\AP_Lab3\dataset_3\7863.jpg;dataset_3\7863.jpg;zebra
1908;D:\Programming\AP_Lab3\dataset_3\1015.jpg;dataset_3\1015.jpg;zebra
1909;D:\Programming\AP_Lab3\dataset_3\5046.jpg;dataset_3\5046.jpg;zebra
1910;D:\Programming\AP_Lab3\dataset_3\905.jpg;dataset_3\905.jpg;zebra
1911;D:\Programming\AP_Lab3\dataset_3\7533.jpg;dataset_3\7533.jpg;zebra
1912;D:\Programming\AP_Lab3\dataset_3\5350.jpg;dataset_3\5350.jpg;zebra
1913;D:\Programming\AP_Lab3\dataset_3\8296.jpg;dataset_3\8296.jpg;zebra
1914;D:\Programming\AP_Lab3\dataset_3\7207.jpg;dataset_3\7207.jpg;zebra
1915;D:\Programming\AP_Lab3\dataset_3\722.jpg;dataset_3\722.jpg;zebra
1916;D:\Programming\AP_Lab3\dataset_3\1.jpg;dataset_3\1.jpg;zebra
1917;D:\Programming\AP_Lab3\dataset_3\732.jpg;dataset_3\732.jpg;zebra
1918;D:\Programming\AP_Lab3\dataset_3\5943.jpg;dataset_3\5943.jpg;zebra
1919;D:\Programming\AP_Lab3\dataset_3\7119.jpg;dataset_3\7119.jpg;zebra
1920;D:\Programming\AP_Lab3\dataset_3\6449.jpg;dataset_3\6449.jpg;zebra
1921;D:\Programming\AP_Lab3\dataset_3\5905.jpg;dataset_3\5905.jpg;zebra
1922;D:\Programming\AP_Lab3\dataset_3\3009.jpg;dataset_3\3009.jpg;zebra
1923;D:\Programming\AP_Lab3\dataset_3\4203.jpg;dataset_3\4203.jpg;zebra
1924;D:\Programming\AP_Lab3\dataset_3\8683.jpg;dataset_3\8683.jpg;zebra
1925;D:\Programming\AP_Lab3\dataset_3\9797.jpg;dataset_3\9797.jpg;zebra
1926;D:\Programming\AP_Lab3\dataset_3\1536.jpg;dataset_3\1536.jpg;zebra
1927;D:\Programming\AP_Lab3\dataset_3\2596.jpg;dataset_3\2596.jpg;zebra
1928;D:\Programming\AP_Lab3\dataset_3\3565.jpg;dataset_3\3565.jpg;zebra
1929;D:\Programming\AP_Lab3\dataset_3\2566.jpg;dataset_3\2566.jpg;zebra
1930;D:\Programming\AP_Lab3\dataset_3\4588.jpg;dataset_3\4588.jpg;zebra
1931;D:\Programming\AP_Lab3\dataset_3\1083.jpg;dataset_3\1083.jpg;zebra
1932;D:\Programming\AP_Lab3\dataset_3\3127.jpg;dataset_3\3127.jpg;zebra
1933;D:\Programming\AP_Lab3\dataset_3\6688.jpg;dataset_3\6688.jpg;zebra
1934;D:\Programming\AP_Lab3\dataset_3\6976.jpg;dataset_3\6976.jpg;zebra
1935;D:\Programming\AP_Lab3\dataset_3\8997.jpg;dataset_3\8997.jpg;zebra
1936;D:\Programming\AP_Lab3\dataset_3\4832.jpg;dataset_3\4832.jpg;zebra
1937;D:\Programming\AP_Lab3\dataset_3\5199.jpg;dataset_3\5199.jpg;zebra
1938;D:\Programming\AP_Lab3\dataset_3\3629.jpg;dataset_3\3629.jpg;zebra
1939;D:\Programming\AP_Lab3\dataset_3\647.jpg;dataset_3\647.jpg;zebra
1940;D:\Programming\AP_Lab3\dataset_3\2796.jpg;dataset_3\2796.jpg;zebra
1941;D:\Programming\AP_Lab3\dataset_3\7786.jpg;dataset_3\7786.jpg;zebra
1942;D:\Programming\AP_Lab3\dataset_3\285.jpg;dataset_3\285.jpg;zebra
1943;D:\Programming\AP_Lab3\dataset_3\7043.jpg;dataset_3\7043.jpg;zebra
1944;D:\Programming\AP_Lab3\dataset_3\8561.jpg;dataset_3\8561.jpg;zebra
1945;D:\Programming\AP_Lab3\dataset_3\4287.jpg;dataset_3\4287.jpg;zebra
1946;D:\Programming\AP_Lab3\dataset_3\9468.jpg;dataset_3\9468.jpg;zebra
1947;D:\Programming\AP_Lab3\dataset_3\7405.jpg;dataset_3\7405.jpg;zebra
1948;D:\Programming\AP_Lab3\dataset_3\8771.jpg;dataset_3\8771.jpg;zebra
1949;D:\Programming\AP_Lab3\dataset_3\8694.jpg;dataset_3\8694.jpg;zebra
1950;D:\Programming\AP_Lab3\dataset_3\9228.jpg;dataset_3\9228.jpg;zebra
1951;D:\Programming\AP_Lab3\dataset_3\779.jpg;dataset_3\779.jpg;zebra
1952;D:\Programming\AP_Lab3\dataset_3\2301.jpg;dataset_3\2301.jpg;zebra
1953;D:\Programming\AP_Lab3\dataset_3\6127.jpg;dataset_3\6127.jpg;zebra
1954;D:\Programming\AP_Lab3\dataset_3\7984.jpg;dataset_3\7984.jpg;zebra
1955;D:\Programming\AP_Lab3\dataset_3\3090.jpg;dataset_3\3090.jpg;zebra
1956;D:\Programming\AP_Lab3\dataset_3\4313.jpg;dataset_3\4313.jpg;zebra
1957;D:\Programming\AP_Lab3\dataset_3\7090.jpg;dataset_3\7090.jpg;zebra
1958;D:\Programming\AP_Lab3\dataset_3\5635.jpg;dataset_3\5635.jpg;zebra
1959;D:\Programming\AP_Lab3\dataset_3\1549.jpg;dataset_3\1549.jpg;zebra
1960;D:\Programming\AP_Lab3\dataset_3\4583.jpg;dataset_3\4583.jpg;zebra
1961;D:\Programming\AP_Lab3\dataset_3\5113.jpg;dataset_3\5113.jpg;zebra
1962;D:\Programming\AP_Lab3\dataset_3\8570.jpg;dataset_3\8570.jpg;zebra
1963;D:\Programming\AP_Lab3\dataset_3\102.jpg;dataset_3\102.jpg;zebra
1964;D:\Programming\AP_Lab3\dataset_3\1854.jpg;dataset_3\1854.jpg;zebra
1965;D:\Programming\AP_Lab3\dataset_3\8652.jpg;dataset_3\8652.jpg;zebra
1966;D:\Programming\AP_Lab3\dataset_3\3544.jpg;dataset_3\3544.jpg;zebra
1967;D:\Programming\AP_Lab3\dataset_3\6175.jpg;dataset_3\6175.jpg;zebra
1968;D:\Programming\AP_Lab3\dataset_3\7410.jpg;dataset_3\7410.jpg;zebra
1969;D:\Programming\AP_Lab3\dataset_3\8609.jpg;dataset_3\8609.jpg;zebra
1970;D:\Programming\AP_Lab3\dataset_3\3826.jpg;dataset_3\3826.jpg;zebra
1971;D:\Programming\AP_Lab3\dataset_3\5785.jpg;dataset_3\5785.jpg;zebra
1972;D:\Programming\AP_Lab3\dataset_3\1286.jpg;dataset_3\1286.jpg;zebra
1973;D:\Programming\AP_Lab3\dataset_3\8917.jpg;dataset_3\8917.jpg;zebra
1974;D:\Programming\AP_Lab3\dataset_3\9485.jpg;dataset_3\9485.jpg;zebra
1975;D:\Programming\AP_Lab3\dataset_3\5095.jpg;dataset_3\5095.jpg;zebra
1976;D:\Programming\AP_Lab3\dataset_3\7842.jpg;dataset_3\7842.jpg;zebra
1977;D:\Programming\AP_Lab3\dataset_3\1306.jpg;dataset_3\1306.jpg;zebra
1978;D:\Programming\AP_Lab3\dataset_3\715.jpg;dataset_3\715.jpg;zebra
1979;D:\Programming\AP_Lab3\dataset_3\7742.jpg;dataset_3\7742.jpg;zebra
1980;D:\Programming\AP_Lab3\dataset_3\4183.jpg;dataset_3\4183.jpg;zebra
1981;D:\Programming\AP_Lab3\dataset_3\2176.jpg;dataset_3\2176.jpg;zebra
1982;D:\Programming\AP_Lab3\dataset_3\5551.jpg;dataset_3\5551.jpg;zebra
1983;D:\Programming\AP_Lab3\dataset_3\1090.jpg;dataset_3\1090.jpg;zebra
1984;D:\Programming\AP_Lab3\dataset_3\1243.jpg;dataset_3\1243.jpg;zebra
1985;D:\Programming\AP_Lab3\dataset_3\7791.jpg;dataset_3\7791.jpg;zebra
1986;D:\Programming\AP_Lab3\dataset_3\3791.jpg;dataset_3\3791.jpg;zebra
1987;D:\Programming\AP_Lab3\dataset_3\4531.jpg;dataset_3\4531.jpg;zebra
1988;D:\Programming\AP_Lab3\dataset_3\3102.jpg;dataset_3\3102.jpg;zebra
1989;D:\Programming\AP_Lab3\dataset_3\6359.jpg;dataset_3\6359.jpg;zebra
1990;D:\Programming\AP_Lab3\dataset_3\1265.jpg;dataset_3\1265.jpg;zebra
1991;D:\Programming\AP_Lab3\dataset_3\3304.jpg;dataset_3\3304.jpg;zebra
1992;D:\Programming\AP_Lab3\dataset_3\6909.jpg;dataset_3\6909.jpg;zebra
1993;D:\Programming\AP_Lab3\dataset_3\6718.jpg;dataset_3\6718.jpg;zebra
1994;D:\Programming\AP_Lab3\dataset_3\9478.jpg;dataset_3\9478.jpg;zebra
1995;D:\Programming\AP_Lab3\dataset_3\3064.jpg;dataset_3\3064.jpg;zebra
1996;D:\Programming\AP_Lab3\dataset_3\2312.jpg;dataset_3\2312.jpg;zebra
1997;D:\Programming\AP_Lab3\dataset_3\6232.jpg;dataset_3\6232.jpg;zebra
1998;D:\Programming\AP_Lab3\dataset_3\7865.jpg;dataset_3\7865.jpg;zebra
1999;D:\Programming\AP_Lab3\dataset_3\8721.jpg;dataset_3\8721.jpg;zebra
2000;D:\Programming\AP_Lab3\dataset_3\3440.jpg;dataset_3\3440.jpg;zebra
2001;D:\Programming\AP_Lab3\dataset_3\7833.jpg;dataset_3\7833.jpg;zebra
2002;D:\Programming\AP_Lab3\dataset_3\5963.jpg;dataset_3\5963.jpg;zebra
2003;D:\Programming\AP_Lab3\dataset_3\7092.jpg;dataset_3\7092.jpg;zebra
2004;D:\Programming\AP_Lab3\dataset_3\8229.jpg;dataset_3\8229.jpg;zebra
2005;D:\Programming\AP_Lab3\dataset_3\7783.jpg;dataset_3\7783.jpg;zebra
2006;D:\Programming\AP_Lab3\dataset_3\528.jpg;dataset_3\528.jpg;zebra
2007;D:\Programming\AP_Lab3\dataset_3\8446.jpg;dataset_3\8446.jpg;zebra
2008;D:\Programming\AP_Lab3\dataset_3\3691.jpg;dataset_3\3691.jpg;zebra
2009;D:\Programming\AP_Lab3\dataset_3\2513.jpg;dataset_3\2513.jpg;zebra
2010;D:\Programming\AP_Lab3\dataset_3\4519.jpg;dataset_3\4519.jpg;zebra
2011;D:\Programming\AP_Lab3\dataset_3\9111.jpg;dataset_3\9111.jpg;zebra
2012;D:\Programming\AP_Lab3\dataset_3\5857.jpg;dataset_3\5857.jpg;zebra
2013;D:\Programming\AP_Lab3\dataset_3\1723.jpg;dataset_3\1723.jpg;zebra
2014;D:\Programming\AP_Lab3\dataset_3\327.jpg;dataset_3\327.jpg;zebra
2015;D:\Programming\AP_Lab3\dataset_3\6378.jpg;dataset_3\6378.jpg;zebra
2016;D:\Programming\AP_Lab3\dataset_3\7753.jpg;dataset_3\7753.jpg;zebra
2017;D:\Programming\AP_Lab3\dataset_3\9594.jpg;dataset_3\9594.jpg;zebra
2018;D:\Programming\AP_Lab3\dataset_3\6381.jpg;dataset_3\6381.jpg;zebra
2019;D:\Programming\AP_Lab3\dataset_3\5873.jpg;dataset_3\5873.jpg;zebra
2020;D:\Programming\AP_Lab3\dataset_3\1582.jpg;dataset_3\1582.jpg;zebra
2021;D:\Programming\AP_Lab3\dataset_3\7465.jpg;dataset_3\7465.jpg;zebra
2022;D:\Programming\AP_Lab3\dataset_3\8094.jpg;dataset_3\8094.jpg;zebra
2023;D:\Programming\AP_Lab3\dataset_3\317.jpg;dataset_3\317.jpg;zebra
2024;D:\Programming\AP_Lab3\dataset_3\1417.jpg;dataset_3\1417.jpg;zebra
2025;D:\Programming\AP_Lab3\dataset_3\1440.jpg;dataset_3\1440.jpg;zebra
2026;D:\Programming\AP_Lab3\dataset_3\4525.jpg;dataset_3\4525.jpg;zebra
2027;D:\Programming\AP_Lab3\dataset_3\8579.jpg;dataset_3\8579.jpg;zebra
2028;D:\Programming\AP_Lab3\dataset_3\8535.jpg;dataset_3\8535.jpg;zebra
2029;D:\Programming\AP_Lab3\dataset_3\2317.jpg;dataset_3\2317.jpg;zebra
2030;D:\Programming\AP_Lab3\dataset_3\874.jpg;dataset_3\874.jpg;zebra
2031;D:\Programming\AP_Lab3\dataset_3\2842.jpg;dataset_3\2842.jpg;zebra
2032;D:\Programming\AP_Lab3\dataset_3\373.jpg;dataset_3\373.jpg;zebra
2033;D:\Programming\AP_Lab3\dataset_3\527.jpg;dataset_3\527.jpg;zebra
2034;D:\Programming\AP_Lab3\dataset_3\9222.jpg;dataset_3\9222.jpg;zebra
2035;D:\Programming\AP_Lab3\dataset_3\9435.jpg;dataset_3\9435.jpg;zebra
2036;D:\Programming\AP_Lab3\dataset_3\391.jpg;dataset_3\391.jpg;zebra
2037;D:\Programming\AP_Lab3\dataset_3\8448.jpg;dataset_3\8448.jpg;zebra
2038;D:\Programming\AP_Lab3\dataset_3\8184.jpg;dataset_3\8184.jpg;zebra
2039;D:\Programming\AP_Lab3\dataset_3\2985.jpg;dataset_3\2985.jpg;zebra
2040;D:\Programming\AP_Lab3\dataset_3\8806.jpg;dataset_3\8806.jpg;zebra
2041;D:\Programming\AP_Lab3\dataset_3\8719.jpg;dataset_3\8719.jpg;zebra
2042;D:\Programming\AP_Lab3\dataset_3\3811.jpg;dataset_3\3811.jpg;zebra
2043;D:\Programming\AP_Lab3\dataset_3\561.jpg;dataset_3\561.jpg;zebra
2044;D:\Programming\AP_Lab3\dataset_3\5255.jpg;dataset_3\5255.jpg;zebra
2045;D:\Programming\AP_Lab3\dataset_3\6714.jpg;dataset_3\6714.jpg;zebra
2046;D:\Programming\AP_Lab3\dataset_3\4540.jpg;dataset_3\4540.jpg;zebra
2047;D:\Programming\AP_Lab3\dataset_3\8121.jpg;dataset_3\8121.jpg;zebra
2048;D:\Programming\AP_Lab3\dataset_3\18.jpg;dataset_3\18.jpg;zebra
2049;D:\Programming\AP_Lab3\dataset_3\766.jpg;dataset_3\766.jpg;zebra
2050;D:\Programming\AP_Lab3\dataset_3\3656.jpg;dataset_3\3656.jpg;zebra
2051;D:\Programming\AP_Lab3\dataset_3\9086.jpg;dataset_3\9086.jpg;zebra
2052;D:\Programming\AP_Lab3\dataset_3\8150.jpg;dataset_3\8150.jpg;zebra
2053;D:\Programming\AP_Lab3\dataset_3\3710.jpg;dataset_3\3710.jpg;zebra
2054;D:\Programming\AP_Lab3\dataset_3\8022.jpg;dataset_3\8022.jpg;zebra
2055;D:\Programming\AP_Lab3\dataset_3\7670.jpg;dataset_3\7670.jpg;zebra
2056;D:\Programming\AP_Lab3\dataset_3\2688.jpg;dataset_3\2688.jpg;zebra
2057;D:\Programming\AP_Lab3\dataset_3\3546.jpg;dataset_3\3546.jpg;zebra
2058;D:\Programming\AP_Lab3\dataset_3\1294.jpg;dataset_3\1294.jpg;zebra
2059;D:\Programming\AP_Lab3\dataset_3\6807.jpg;dataset_3\6807.jpg;zebra
2060;D:\Programming\AP_Lab3\dataset_3\9875.jpg;dataset_3\9875.jpg;zebra
2061;D:\Programming\AP_Lab3\dataset_3\5401.jpg;dataset_3\5401.jpg;zebra
2062;D:\Programming\AP_Lab3\dataset_3\7431.jpg;dataset_3\7431.jpg;zebra
2063;D:\Programming\AP_Lab3\dataset_3\2450.jpg;dataset_3\2450.jpg;zebra
2064;D:\Programming\AP_Lab3\dataset_3\8708.jpg;dataset_3\8708.jpg;zebra
2065;D:\Programming\AP_Lab3\dataset_3\472.jpg;dataset_3\472.jpg;zebra
2066;D:\Programming\AP_Lab3\dataset_3\9227.jpg;dataset_3\9227.jpg;zebra
2067;D:\Programming\AP_Lab3\dataset_3\2021.jpg;dataset_3\2021.jpg;zebra
2068;D:\Programming\AP_Lab3\dataset_3\3196.jpg;dataset_3\3196.jpg;zebra
2069;D:\Programming\AP_Lab3\dataset_3\3464.jpg;dataset_3\3464.jpg;zebra
2070;D:\Programming\AP_Lab3\dataset_3\3411.jpg;dataset_3\3411.jpg;zebra
2071;D:\Programming\AP_Lab3\dataset_3\3258.jpg;dataset_3\3258.jpg;zebra
2072;D:\Programming\AP_Lab3\dataset_3\1303.jpg;dataset_3\1303.jpg;zebra
2073;D:\Programming\AP_Lab3\dataset_3\2029.jpg;dataset_3\2029.jpg;zebra
2074;D:\Programming\AP_Lab3\dataset_3\8254.jpg;dataset_3\8254.jpg;zebra
2075;D:\Programming\AP_Lab3\dataset_3\7089.jpg;dataset_3\7089.jpg;zebra
2076;D:\Programming\AP_Lab3\dataset_3\2591.jpg;dataset_3\2591.jpg;zebra
2077;D:\Programming\AP_Lab3\dataset_3\9687.jpg;dataset_3\9687.jpg;zebra
2078;D:\Programming\AP_Lab3\dataset_3\6062.jpg;dataset_3\6062.jpg;zebra
2079;D:\Programming\AP_Lab3\dataset_3\2703.jpg;dataset_3\2703.jpg;zebra
2080;D:\Programming\AP_Lab3\dataset_3\8412.jpg;dataset_3\8412.jpg;zebra
2081;D:\Programming\AP_Lab3\dataset_3\3333.jpg;dataset_3\3333.jpg;zebra
2082;D:\Programming\AP_Lab3\dataset_3\3507.jpg;dataset_3\3507.jpg;zebra
2083;D:\Programming\AP_Lab3\dataset_3\9469.jpg;dataset_3\9469.jpg;zebra
2084;D:\Programming\AP_Lab3\dataset_3\6489.jpg;dataset_3\6489.jpg;zebra
2085;D:\Programming\AP_Lab3\dataset_3\4537.jpg;dataset_3\4537.jpg;zebra
2086;D:\Programming\AP_Lab3\dataset_3\7399.jpg;dataset_3\7399.jpg;zebra
2087;D:\Programming\AP_Lab3\dataset_3\1986.jpg;dataset_3\1986.jpg;zebra
2088;D:\Programming\AP_Lab3\dataset_3\8036.jpg;dataset_3\8036.jpg;zebra
2089;D:\Programming\AP_Lab3\dataset_3\4291.jpg;dataset_3\4291.jpg;zebra
2090;D:\Programming\AP_Lab3\dataset_3\4483.jpg;dataset_3\4483.jpg;zebra
2091;D:\Programming\AP_Lab3\dataset_3\9999.jpg;dataset_3\9999.jpg;zebra
2092;D:\Programming\AP_Lab3\dataset_3\6818.jpg;dataset_3\6818.jpg;zebra
2093;D:\Programming\AP_Lab3\dataset_3\5825.jpg;dataset_3\5825.jpg;zebra
2094;D:\Programming\AP_Lab3\dataset_3\4114.jpg;dataset_3\4114.jpg;zebra
2095;D:\Programming\AP_Lab3\dataset_3\4544.jpg;dataset_3\4544.jpg;zebra
2096;D:\Programming\AP_Lab3\dataset_3\5025.jpg;dataset_3\5025.jpg;zebra
2097;D:\Programming\AP_Lab3\dataset_3\4261.jpg;dataset_3\4261.jpg;zebra
2098;D:\Programming\AP_Lab3\dataset_3\6681.jpg;dataset_3\6681.jpg;zebra
2099;D:\Programming\AP_Lab3\dataset_3\6509.jpg;dataset_3\6509.jpg;zebra
2100;D:\Programming\AP_Lab3\dataset_3\3701.jpg;dataset_3\3701.jpg;zebra
2101;D:\Programming\AP_Lab3\dataset_3\4575.jpg;dataset_3\4575.jpg;zebra
2102;D:\Programming\AP_Lab3\dataset_3\489.jpg;dataset_3\489.jpg;zebra
2103;D:\Programming\AP_Lab3\dataset_3\4882.jpg;dataset_3\4882.jpg;zebra
2104;D:\Programming\AP_Lab3\dataset_3\4872.jpg;dataset_3\4872.jpg;zebra
2105;D:\Programming\AP_Lab3\dataset_3\8175.jpg;dataset_3\8175.jpg;zebra
2106;D:\Programming\AP_Lab3\dataset_3\3031.jpg;dataset_3\3031.jpg;zebra
2107;D:\Programming\AP_Lab3\dataset_3\277.jpg;dataset_3\277.jpg;zebra
2108;D:\Programming\AP_Lab3\dataset_3\7953.jpg;dataset_3\7953.jpg;zebra
2109;D:\Programming\AP_Lab3\dataset_3\7754.jpg;dataset_3\7754.jpg;zebra
2110;D:\Programming\AP_Lab3\dataset_3\6855.jpg;dataset_3\6855.jpg;zebra
2111;D:\Programming\AP_Lab3\dataset_3\6317.jpg;dataset_3\6317.jpg;zebra
2112;D:\Programming\AP_Lab3\dataset_3\7675.jpg;dataset_3\7675.jpg;zebra
2113;D:\Programming\AP_Lab3\dataset_3\334.jpg;dataset_3\334.jpg;zebra
2114;D:\Programming\AP_Lab3\dataset_3\3362.jpg;dataset_3\3362.jpg;zebra
2115;D:\Programming\AP_Lab3\dataset_3\9248.jpg;dataset_3\9248.jpg;zebra
2116;D:\Programming\AP_Lab3\dataset_3\509.jpg;dataset_3\509.jpg;zebra
2117;D:\Programming\AP_Lab3\dataset_3\4104.jpg;dataset_3\4104.jpg;zebra
2118;D:\Programming\AP_Lab3\dataset_3\4333.jpg;dataset_3\4333.jpg;zebra
2119;D:\Programming\AP_Lab3\dataset_3\5618.jpg;dataset_3\5618.jpg;zebra
